time_s,voltage_V,current_A,power_W,temperature_K,capacity_Ah,soc,energy_Wh,anode_potential_V
213.0,3.803478642980354,151.0730180517765,574.6029976905174,299.4920039182176,3.7909860730242504,0.9029070053040466,14.797778973490246,0.18906922565889628
214.0,3.7863529175045447,162.55473188668864,615.4895833333326,299.5152947773531,3.834543256452727,0.9023659222800903,14.963070364646084,0.1946196816708679
215.0,3.9826735496969135,-30.13167073835957,-120.00460805784112,299.52332517127724,3.852454639008642,0.902143420633433,15.031589980070635,0.11062516176623043
216.0,4.027623563815694,-65.17791178450653,-262.5120933435791,299.52270226964384,3.839110744946287,0.9023091832925927,14.978098015734883,0.0942976025280925
217.0,4.003843873955635,-34.349598468173,-137.53042939963032,299.52226337538883,3.825402692777903,0.9024794696549329,14.923034309664194,0.10704587377172389
218.0,4.017166496596644,-40.87485525443964,-164.2010990813722,299.521667481528,3.8148058131084555,0.9026111079116962,14.88052172216144,0.10291316957829591
219.0,4.0363992936900965,-53.19499384202454,-214.7162355717969,299.52142734744194,3.8017385716845973,0.9027734338921167,14.827893942163698,0.09611750273311277
220.0,3.885510148759017,97.889857817849,380.3520360118295,299.5234888463377,3.8077851058440118,0.902698321666534,14.851282452546728,0.16350417320421703
221.0,3.8751601360793577,104.97547726880029,406.79678477795966,299.53321928441386,3.8359599702363543,0.9023483233511012,14.960608682263356,0.16638085496529778
222.0,3.8853466123699287,91.39610037007003,355.1055289566736,299.5425774147484,3.8632327004322633,0.9020095316716489,15.066426927762526,0.1606844336212369
223.0,3.905555258105199,69.42712689067105,271.15148048299716,299.5493562557207,3.88556555781457,0.9017321048718686,15.153406038955158,0.1512025490216139
224.0,3.904636029195962,69.66370620247646,272.01141716551183,299.554675484913,3.9048837262859877,0.9014921276237765,15.228845333295729,0.15141054913677976
225.0,3.8834912498046563,89.54683083474276,347.7543339944613,299.5614740961172,3.9271579480172836,0.9012154292171766,15.315560867590076,0.1602810645323965
226.0,3.9137091602192475,58.32817796119185,228.27952438561496,299.56750365520116,3.9476881082885713,0.9009603961703283,15.395564860662837,0.14658232841622776
227.0,3.922300052406354,50.365376361050636,197.54811834041465,299.57109322571887,3.96278393214286,0.9007728704081632,15.454707547905693,0.14300308002101525
228.0,3.9071976953782683,65.52700260777303,256.02695357413654,299.5750741370376,3.9788777943336795,0.9005729466542399,15.51770477417282,0.14972683922745106
229.0,3.9112176113156334,61.33312604292928,239.88720273614652,299.57967504469553,3.9964971749892615,0.9003540723603818,15.586581640115607,0.14781136381100873
230.0,3.9105872019608987,61.89849404401482,242.05945862917727,299.58405746814947,4.013612692025774,0.9001414572419159,15.653518793964425,0.14803162004097575
231.0,3.914593804541393,57.9986971769721,227.04134064044737,299.58820691951644,4.030180297770333,0.8999356484749026,15.718345504697805,0.14624071653920256
232.0,3.927219997883065,46.13171163975513,181.16938048822132,299.5915242980985,4.044641034512853,0.8997560119936291,15.775038893448533,0.14081085326703058
233.0,3.9297763092438185,44.6255213384686,175.3683165435684,299.59412009678454,4.057195038927688,0.8996000616282275,15.82436105984703,0.13996644031324246
234.0,3.8682627663826077,105.3879773736214,407.66838889875237,299.6003857112071,4.078135380053423,0.8993399331670382,15.905908289869638,0.16677625284668307
235.0,3.9009310201414205,70.12382952604374,273.54822184925285,299.60835284199595,4.102502085211037,0.8990372411775026,16.000521565525343,0.1515044285836732
236.0,3.9031357733460683,67.41805759722048,263.14183237721693,299.61363187096015,4.121605130567526,0.8987999362662419,16.07506183494357,0.150422993428299
237.0,3.88358380495388,85.97152389436066,333.87761788334456,299.62004908289816,4.143014189541241,0.8985339852230901,16.158399777253077,0.15871673760694976
238.0,3.9117854787561317,57.100139586644026,223.36349686998224,299.62578944272127,4.162878062662669,0.8982872290352463,16.235793720241155,0.14602529478628393
239.0,3.8647972854887804,103.14221327423977,398.6237458815867,299.632914590727,4.1853990821037454,0.898007464818587,16.323293393486953,0.16639904284272633
240.0,3.815897674632603,149.91213679950965,572.0493742124536,299.64809156772066,4.2205239714566645,0.8975711307893581,16.45810941872102,0.18640938908135662
241.0,3.8472377741795576,111.49964179654393,428.9656337271536,299.6643479135827,4.256822047567576,0.8971202230115829,16.597138885890903,0.17096847861677958
242.0,3.8259518498707674,129.72989677095325,496.3403385343723,299.67871898135627,4.290321508987395,0.8967040806336969,16.725653804082185,0.17926402796385674
243.0,3.796208645557835,155.706918195578,591.0959490272198,299.6981046565093,4.329957985485602,0.8962117020436571,16.876687715853535,0.19063118281959618
244.0,3.785936776452192,159.6875454809303,604.566951177636,299.72155151473254,4.373865527253832,0.8956662667421884,17.0431017641693,0.19307845536375187
245.0,3.9895205589337683,-40.088220453009015,-159.93277966834864,299.72858961273585,4.389865673953844,0.8954675071558528,17.10426568181558,0.10587277364369252
246.0,4.010577094966343,-52.33501334930758,-209.89360580349077,299.72782159996973,4.37702646356379,0.8956270004526237,17.05290090490743,0.09976693192359008
247.0,3.9782946544357003,-14.36663864146184,-57.15472170953701,299.7270907127616,4.367751286445103,0.8957422200441602,17.01581140454422,0.11591853532686171
248.0,4.055867981965152,-83.62011958678428,-339.15216568013545,299.72708080987053,4.354090771066895,0.8959119158873677,16.960768817699794,0.08366946757919941
249.0,3.998587915923433,-19.82506218457026,-79.27225408365327,299.72717824611215,4.339804243095566,0.8960893882845271,16.903137058928326,0.11099130176107622
